sample_version,industry_level,industry_code,industry_label,parent_code,parent_label,industry_company_count,top10_keywords,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,keyword_7,keyword_8,keyword_9,keyword_10,keyword_1_score,keyword_2_score,keyword_3_score,keyword_4_score,keyword_5_score,keyword_6_score,keyword_7_score,keyword_8_score,keyword_9_score,keyword_10_score
hard_only,2,L1_006_S04,消费电子零组件制造,L1_006,电子智能装备,45,电声产品、扬声器、微型扬声器、电声行业、音频、智能控制器、音响、控制器、电声元器件、专业音响,电声产品,扬声器,微型扬声器,电声行业,音频,智能控制器,音响,控制器,电声元器件,专业音响,6.950911593675133,5.3765446778525465,5.0461354211611695,4.822008268808856,4.728097868180718,4.405222913371462,4.165467948568344,3.8645537725659107,3.5857602755728712,3.0978861661467856
hard_only,2,L1_006_S05,数控机床制造,L1_006,电子智能装备,25,数控机床、机床、机床行业、磨床、切削机床、数控机床产品、金属切削、高端数控机床、数控系统、机床产品,数控机床,机床,机床行业,磨床,切削机床,数控机床产品,金属切削,高端数控机床,数控系统,机床产品,19.2707462973867,18.618950632689035,8.614865991111854,8.504659961117753,6.941916825163761,5.607153979181344,5.5554895664144315,5.238935918560213,5.14170397366885,5.046540435044554
hard_only,2,L1_007_S01,营养原料制造,L1_007,食品与农业,50,发酵、香精、维生素、香料香精、提取物、淀粉糖、植物提取物、香料、保健食品、香精行业,发酵,香精,维生素,香料香精,提取物,淀粉糖,植物提取物,香料,保健食品,香精行业,7.671642826782132,5.625883595683429,5.602982014649554,5.425009807757547,4.6026443389650735,4.569681807943661,4.514407484527677,4.434521436143078,4.203676031698773,4.196765496518831
hard_only,2,L1_007_S02,休闲食品制造,L1_007,食品与农业,50,肉制品、休闲食品、白酒、休闲食品研发、以上产品销售、多多抖音、营业构成、植物油、烘焙、肉类,肉制品,休闲食品,白酒,休闲食品研发,以上产品销售,多多抖音,营业构成,植物油,烘焙,肉类,8.13458463913265,5.657473764609655,4.957950241804277,3.199931461809851,2.8632260269656067,2.756446899018048,2.6975799712405326,2.6848425620217364,2.627662825061011,2.485311781258652
hard_only,2,L1_007_S03,乳品烘焙食品,L1_007,食品与农业,43,乳制品、奶牛、奶源、奶牛养殖、分项销售、调味品、产品分项、乳业、乳品、乳制品行业,乳制品,奶牛,奶源,奶牛养殖,分项销售,调味品,产品分项,乳业,乳品,乳制品行业,20.923411358656182,18.707603919357176,17.942393481843684,17.89010499730945,10.289597583603628,9.654260060347932,9.298928774662965,7.007917144340736,6.945430210073617,5.8794171504008546
hard_only,2,L1_007_S04,生物制品研发制造,L1_007,食品与农业,40,疫苗、疫苗产品、疫苗研发、活疫苗、兽用、疫苗行业、人用、人用疫苗、疫苗技术、动物,疫苗,疫苗产品,疫苗研发,活疫苗,兽用,疫苗行业,人用,人用疫苗,疫苗技术,动物,34.42485342924173,22.780364307538523,19.403311941163025,13.43390803730635,12.730369379551055,11.258826306574475,10.358738102356838,10.223658205975353,8.767456139786741,8.520114892870808
hard_only,2,L1_007_S05,畜禽食品一体化,L1_007,食品与农业,36,生猪、饲料、屠宰、生猪养殖、养殖、肉鸡、猪场、仔猪、种鸡、饲养,生猪,饲料,屠宰,生猪养殖,养殖,肉鸡,猪场,仔猪,种鸡,饲养,33.85228943510236,29.673053927727974,27.246333830000605,26.961557176268137,25.34984333507717,24.015271780731936,12.42066654516317,11.341668490666097,11.134363559957057,11.116561164110193
hard_only,2,L1_007_S06,种业与种植,L1_007,食品与农业,35,种子、种业、制种、种子生产、农作物种子、种子研发、捕捞、农作物、育种、水产品,种子,种业,制种,种子生产,农作物种子,种子研发,捕捞,农作物,育种,水产品,16.427096761409345,15.19725523328173,14.177325290329684,11.107707856789743,10.33624599266195,7.879196422704811,7.593651483915416,7.4367685854487116,7.1321300008754935,6.534697544367678
hard_only,2,L1_007_S07,酒类生产运营,L1_007,食品与农业,33,类型构成、白酒、酿酒、白酒生产、业务白酒、饮料、饮料精制、葡萄酒、白酒产品、白酒行业,类型构成,白酒,酿酒,白酒生产,业务白酒,饮料,饮料精制,葡萄酒,白酒产品,白酒行业,32.20518487898038,21.678225716834213,10.461140135293883,9.157905680639981,8.15740658052611,8.084262318204187,8.024097788931073,7.515295991881604,6.624816970385567,5.778305323549566
hard_only,2,L1_007_SNEW01,食用菌工厂化生产,L1_007,食品与农业,9,食用菌、金针菇、食用菌产品、食用菌工厂化、工厂化、食用菌研发、鲜品、工厂化生产、研发工厂化、工作同步,食用菌,金针菇,食用菌产品,食用菌工厂化,工厂化,食用菌研发,鲜品,工厂化生产,研发工厂化,工作同步,6.955364282179109,5.631598994357657,5.293774001150825,4.054519118133577,3.9929334411648605,3.9739685622809127,3.1459878738539047,3.127888644577888,2.466339029627759,1.9211751541652087
hard_only,2,L1_008_S01,智能输配电设备,L1_008,新能源电力设备,102,输配电控制、输配电、开关设备、变压器、一二次融合、一二次、变电站、配电、用电信息、智能配用,输配电控制,输配电,开关设备,变压器,一二次融合,一二次,变电站,配电,用电信息,智能配用,16.517982802681686,16.466191527527165,14.9874892891449,13.245901769272692,12.707309581060962,12.687434487747472,11.945504658529721,10.489061259221183,10.02592757769213,8.787551118573521
hard_only,2,L1_008_S02,光伏设备制造,L1_008,新能源电力设备,87,光伏电站、光伏组件、电站、太阳能电池、光伏逆变器、光伏行业、逆变器、硅片、电站开发、电池组件,光伏电站,光伏组件,电站,太阳能电池,光伏逆变器,光伏行业,逆变器,硅片,电站开发,电池组件,16.707974944605777,13.196342298194272,12.18157448404553,11.681202162199005,10.885975582290058,10.780694520558091,9.887700988112169,8.548339890814928,6.568444945707762,6.479365017011867
hard_only,2,L1_008_S03,线缆制造,L1_008,新能源电力设备,50,电缆、电线电缆、电线电缆行业、线缆、电力电缆、特种电缆、电缆产品、电线电缆产品、电线电缆研发、电线电缆生产,电缆,电线电缆,电线电缆行业,线缆,电力电缆,特种电缆,电缆产品,电线电缆产品,电线电缆研发,电线电缆生产,31.616020407970346,30.883096622759503,20.71611848439339,15.45446124672676,11.637835994082426,11.633007638383638,6.426713348904746,6.14164154034371,5.3862721904103505,4.889177709915009
hard_only,2,L1_008_S04,超硬材料工具,L1_008,新能源电力设备,23,金刚石、超硬材料、超硬、刀具、硬质合金、培育钻石、钻石、碳化钨、刀片、金刚石产品,金刚石,超硬材料,超硬,刀具,硬质合金,培育钻石,钻石,碳化钨,刀片,金刚石产品,24.551019324970824,23.68769805141834,22.824687215607717,7.6514321569753925,7.593314044194986,5.685234485733791,5.428700379229106,4.94654733724532,4.729413255424749,4.4125372157013185
hard_only,2,L1_009_S01,半导体制程与检测设备,L1_009,半导体与显示,77,半导体设备、刻蚀、机器视觉、半导体、平板显示、组装设备、刻蚀设备、半导体测试、AOI、视觉,半导体设备,刻蚀,机器视觉,半导体,平板显示,组装设备,刻蚀设备,半导体测试,AOI,视觉,29.760323201901276,6.823554074569837,6.64229042451301,6.6036870463129755,5.893889703472275,4.474013357317504,4.10525879765033,3.9991256099283246,3.942394470290813,3.4869165686104067
hard_only,2,L1_009_S02,电子化学品,L1_009,半导体与显示,63,光刻胶、特种气体、电子化学品、气体产品、气体、铜箔、光刻胶配套、铜箔产品、工业气体、铜箔行业,光刻胶,特种气体,电子化学品,气体产品,气体,铜箔,光刻胶配套,铜箔产品,工业气体,铜箔行业,16.356197497749054,13.031901434726718,12.150593963859116,8.914367128850396,8.72936982666294,8.579568638245867,7.514137576743705,6.832152653149769,6.441141087181089,6.403717820392564
hard_only,2,L1_009_S03,LED器件制造,L1_009,半导体与显示,54,LED、照明产品、LED照明、照明行业、LED产业链、LED封装、景观照明、LED显示、背光、灯具,LED,照明产品,LED照明,照明行业,LED产业链,LED封装,景观照明,LED显示,背光,灯具,38.946753453022154,20.125437277801268,15.00602162443658,14.326014312702826,9.22679996294216,8.3980160973973,7.605989086744629,6.730125385713864,5.439458658745402,5.390121648312035
hard_only,2,L1_009_S04,显示模组制造,L1_009,半导体与显示,36,显示模组、显示面板、液晶显示模组、液晶显示、TFT、显示行业、背光显示、OLED、中小尺寸、背光,显示模组,显示面板,液晶显示模组,液晶显示,TFT,显示行业,背光显示,OLED,中小尺寸,背光,16.038509051051815,7.928093402880576,6.797935463092157,6.604674860986355,6.054877039530415,6.027914984083418,5.822919422755776,5.500244762743809,5.477433435931883,5.300218675340657
hard_only,2,L1_010_S01,军工电子系统,L1_010,国防军工,95,军方、军品、卫星、卫星导航、导航、军用、北斗、时空、雷达、地理信息,军方,军品,卫星,卫星导航,导航,军用,北斗,时空,雷达,地理信息,12.380942217731244,10.857107284110146,8.90891337377575,8.892538741784017,7.929814013662018,6.721621289016616,6.716430702785677,6.6034623261144265,6.285062732131996,5.883683835717246
hard_only,2,L1_010_S02,航空发动机制造,L1_010,国防军工,60,航空发动机、航空、高温合金、高温合金材料、飞机、航空产品、合金材料、合金、航空工业、钛合金,航空发动机,航空,高温合金,高温合金材料,飞机,航空产品,合金材料,合金,航空工业,钛合金,15.473302028648968,14.813133489196748,14.550315441672334,9.316938035954793,7.685033953611415,7.3428950030971025,6.604856584529662,6.4131370563570025,6.344752357021014,6.087426478656105
hard_only,2,L1_010_S03,轨道交通智能装备,L1_010,国防军工,39,城轨、轨道交通车辆、轨道车辆、城市轨道交通、轨道交通运营、轨道交通、车辆配套、城轨车辆、牵引供电、动车组,城轨,轨道交通车辆,轨道车辆,城市轨道交通,轨道交通运营,轨道交通,车辆配套,城轨车辆,牵引供电,动车组,11.567973031759607,9.152455155071497,4.375887625036499,4.342714737730028,3.7972975733384473,3.5322227653271736,3.5000530981142117,3.4988457592361666,3.4763399877469103,3.456407781151435
hard_only,2,L1_010_S04,复合材料研发制造,L1_010,国防军工,25,玻璃纤维、复合材料、玻璃纤维制品、风电叶片、玻璃纤维行业、碳纤维、玻纤行业、玻璃纤维复合材料、叶片、玻纤生产,玻璃纤维,复合材料,玻璃纤维制品,风电叶片,玻璃纤维行业,碳纤维,玻纤行业,玻璃纤维复合材料,叶片,玻纤生产,9.786682198013583,6.02639649396745,5.999315858599838,4.347414245991768,3.693258041307656,3.690072897826128,3.665939341416682,3.4400078700469394,3.216363364079571,2.4678976331342803
hard_only,2,L1_011_S01,房地产开发运营,L1_011,房地产与城市运营,69,房地产开发、房地产、房地产开发经营、房地产业务、房地产开发业务、房地产行业、业务房地产开发、物业服务、房地产开发销售、房地产开发一级,房地产开发,房地产,房地产开发经营,房地产业务,房地产开发业务,房地产行业,业务房地产开发,物业服务,房地产开发销售,房地产开发一级,56.07348604957708,40.536275325077085,22.914554014068266,17.989866261398852,12.54196780798541,12.123593732831052,12.077363998150512,8.077269354514192,8.000175398191228,7.30241905246297
hard_only,2,L1_011_S02,产业地产运营,L1_011,房地产与城市运营,64,物业管理、物业、物业服务、园区开发、物业管理服务、物业管理行业、园区运营、物业租赁、招商、房地产开发经营,物业管理,物业,物业服务,园区开发,物业管理服务,物业管理行业,园区运营,物业租赁,招商,房地产开发经营,24.047871034514227,19.788528190684914,16.28713039931042,14.306830421032059,9.68776883223155,6.918473747278693,6.520223755380044,5.891986022139103,5.708004818602063,5.188895024326292
hard_only,2,L1_011_S03,文旅目的地运营,L1_011,房地产与城市运营,48,景区、旅行社、旅游服务、索道、酒店、旅游产品、目的地、业务酒店、酒店管理、演艺,景区,旅行社,旅游服务,索道,酒店,旅游产品,目的地,业务酒店,酒店管理,演艺,33.25127323329113,15.722626168437008,14.808039823938305,12.391939987293066,12.020242957442122,11.194757781047764,9.872475279733845,9.458663094493714,8.698352369196009,8.002274064652072
hard_only,2,L1_011_S04,金融控股服务,L1_011,房地产与城市运营,36,信托、信托业务、服务信托、寿险、融资租赁、基差贸易、基差、保险、保险业务、期货经纪,信托,信托业务,服务信托,寿险,融资租赁,基差贸易,基差,保险,保险业务,期货经纪,15.504340569598789,14.552032151409191,11.123416495826207,6.267676891905894,6.152114907138984,4.802861255732718,4.754646075995972,4.739339304278846,4.699046939179344,3.97940674242178
hard_only,2,L1_012_S01,数字营销服务,L1_012,数字传媒,54,互联网营销、媒介、广告主、数字营销、广告行业、整合营销、广告、卖家、效果营销、公关,互联网营销,媒介,广告主,数字营销,广告行业,整合营销,广告,卖家,效果营销,公关,7.345416598596175,7.199911301332426,6.79386949814081,6.467284674722454,5.907913846211493,5.270205760517343,5.165604102705806,4.78795713729875,4.4331311791959624,4.398482264023326
hard_only,2,L1_012_S02,网络游戏研运,L1_012,数字传媒,37,游戏、游戏产品、玩家、网络游戏、游戏研发、移动游戏、研发游戏、手游、研发发行、游戏业务,游戏,游戏产品,玩家,网络游戏,游戏研发,移动游戏,研发游戏,手游,研发发行,游戏业务,55.745846856019185,27.606865855071703,22.66991412819022,18.630424882215312,14.528833083077911,13.640566069897355,13.136283591842433,11.288632116543052,10.284727492592948,9.73728742744414
hard_only,2,L1_012_S03,广电视听运营,L1_012,数字传媒,34,有线电视、智慧广电、广播电视、数字电视、广电网络、节目、IPTV、广电运营商、广电5G、播控,有线电视,智慧广电,广播电视,数字电视,广电网络,节目,IPTV,广电运营商,广电5G,播控,14.126504651704476,8.861269929416437,7.630290897975265,7.564041290129669,7.290698629094419,6.277020751423812,5.324728994193711,5.2956249703467995,5.146666760601131,4.661228168722879
